DISTRICT_NAME,Crop_Year,Area,Production,K,N,P,temperature,humidity,ph,rainfall,season
HAVERI,2002,2098,3576,50,42,8,27.5879324,76.85642409,6.406083817,302.0600016,Summer
HAVERI,2001,1765,3493,40,53,7,34.46722531,86.79689778,6.659265783,275.3610991,Summer
KODAGU,2007,36752,94257,51,38,11,29.69159806,79.06113396,6.816849844,220.1394353,Kharif
KODAGU,2007,36752,94257,43,40,17,25.45795188,81.85428896,7.241799072,241.4073518,Kharif
KODAGU,2013,31917,91843,59,36,5,29.33693538,69.18582829,7.446733102,192.1415987,Kharif
KODAGU,2013,31917,91843,51,32,17,26.43377694,76.34020091,6.601684242,221.1193143,Kharif
KODAGU,2001,35742,89223,46,32,22,26.00248715,73.22299178,6.954016109,127.7827829,Kharif
KODAGU,2010,35291,89155,57,36,7,32.87937867,66.44189468,7.198924973,403.5788024,Kharif
KODAGU,2010,35291,89155,53,33,14,26.79365565,65.33866429,7.33242165,474.1375573,Kharif
KODAGU,2011,34065,88570,57,32,11,34.74140829,73.75157785,6.473208641,405.7583896,Kharif
KODAGU,2011,34065,88570,44,48,8,26.1558708,88.22094755,6.35336305,106.6293995,Kharif
KODAGU,1997,39414,87476,52,41,7,27.36445275,86.48696579,6.496640538,414.0014619,Kharif
KODAGU,2014,30899,86741,46,39,15,26.12531385,62.75938109,7.12682718,414.4734668,Kharif
KODAGU,2014,30899,86741,53,31,16,34.76543676,61.84473447,7.453369068,337.9866585,Kharif
KODAGU,2006,34298,84576,57,36,7,28.77056642,62.53944403,7.404731341,283.8734747,Kharif
KODAGU,2006,34298,84576,42,45,13,30.05869479,77.99424226,6.237914595,468.488471,Kharif
KODAGU,2009,34632,84554.03,50,34,16,34.1004399,82.57792734,7.370074703,106.7003649,Kharif
KODAGU,2009,34632,84554.03,45,46,9,26.21826274,71.83865428,7.48953239,314.7533302,Kharif
KODAGU,2004,36049,84246.51,58,36,6,27.74721654,65.00258933,6.168399842,396.2873712,Kharif
KODAGU,2004,36049,84246.51,42,36,22,34.42330984,79.88119416,7.100006065,323.2504123,Kharif
KODAGU,2000,36441,83597,44,35,21,28.62033744,88.3526497,6.052091538,143.8429575,Kharif
KODAGU,2008,34881,83505.11,44,36,20,28.73831522,84.12967395,7.135497412,277.045029,Kharif
KODAGU,2008,34881,83505.11,47,44,9,26.12531385,62.75938109,7.12682718,414.4734668,Kharif
KODAGU,1998,40092,83315,57,30,13,27.39191807,63.3546224,6.113941671,117.3776301,Kharif
KODAGU,1999,36166,83189,56,39,5,26.4096802,89.19453931,7.187390752,464.6650413,Kharif
KODAGU,2005,34276,78998,44,39,17,34.96942119,70.02387277,6.203495702,462.3173355,Kharif
KODAGU,2005,34276,78998,45,32,23,29.87822078,76.30600724,6.394525396,178.3441443,Kharif
KODAGU,2012,31281,77621,60,34,6,27.18634432,72.9908154,7.317125261,127.5875102,Kharif
KODAGU,2012,31281,77621,41,48,11,28.73831522,84.12967395,7.135497412,277.045029,Kharif
KODAGU,2003,35917,71460,48,42,10,31.21912693,60.44679889,6.735037278,287.9581613,Kharif
KODAGU,2003,35917,71460,57,31,12,26.55297823,83.20342017,7.440815799,418.5874147,Kharif
KODAGU,2002,35248,69729,54,40,6,27.0148318,78.73984805,6.644088302,347.8086016,Kharif
KODAGU,2002,35248,69729,44,34,22,30.07757085,63.47280868,7.085346393,347.8971108,Kharif
KODAGU,1997,83,180,40,44,16,25.7354293,83.88266234,6.149410611,233.1321372,Rabi
KODAGU,2005,65,144,59,32,9,25.59704938,80.14509262,6.903985986,200.834898,Rabi
KODAGU,2004,25,84,45,37,18,25.62980105,83.52842314,5.534878156,209.9001977,Rabi
KODAGU,2007,25,54,52,36,12,26.31355498,82.36698992,7.224285503,265.5355937,Rabi
KODAGU,1999,25,53,45,44,11,26.75754171,81.17734011,5.960370061,272.2999056,Rabi
KODAGU,1998,24,52,57,33,10,26.79533926,82.1480873,5.950660556,193.3473987,Rabi
KODAGU,2008,20,44,55,30,15,24.8972823,80.52586088,6.13428721,183.6793207,Rabi
KODAGU,2003,12,36,46,43,11,22.78133816,82.06719137,6.430010215,248.7183228,Rabi
KODAGU,2006,15,34,28,45,27,23.83067496,84.81360127,6.271478838,298.5601175,Rabi
KODAGU,2009,10,22,23,37,40,24.958779,84.47963372,5.206373153,196.9560008,Rabi
KODAGU,2001,11,21,28,45,27,21.01944696,82.95221726,7.416245107,298.4018471,Rabi
KODAGU,2002,9,19,50,35,15,24.17298839,83.7287574,5.583370042,257.0343554,Rabi
KODAGU,2010,5,12,28,45,27,23.24113501,84.59201843,7.782051313,233.0453455,Rabi
KODAGU,2014,5,12,51,43,6,24.63544858,80.41363018,7.730367824,253.7202781,Rabi
KODAGU,2000,5,11,60,32,8,23.86330467,83.15250801,5.561398642,285.2493645,Rabi
KODAGU,2011,3,7,51,40,9,21.66628296,80.70960551,7.062779015,210.8142087,Rabi
KODAGU,2001,35742,89223,52,31,17,27.97929642,65.86750695,6.088390613,179.4170919,Summer
KODAGU,1997,39414,87476,54,37,9,27.32574807,72.57873869,7.426283174,406.5437317,Summer
KODAGU,2000,36441,83597,45,48,7,25.76487699,65.16739807,7.485666249,350.2130833,Summer
KODAGU,1998,40092,83315,40,36,24,25.26935274,83.5694414,7.461724473,151.7766584,Summer
KODAGU,1999,36166,83189,60,31,9,32.32625387,64.57254225,7.088082198,458.6550339,Summer
KODAGU,2004,1154,4989,52,38,10,25.71428783,81.73715493,6.134264007,105.5299104,Summer
KODAGU,1997,835,2380,38,33,29,27.32574807,72.57873869,7.426283174,406.5437317,Summer
KODAGU,2005,965,2074,56,36,8,33.32405231,82.68822153,6.979559695,447.2971453,Summer
KODAGU,1998,550,1775,47,44,9,26.67144794,68.33609127,7.217354486,188.8441553,Summer
KODAGU,2000,509,1449,40,39,21,28.90369425,86.28989027,6.365560587,299.0964068,Summer
KODAGU,2001,511,1288,59,34,7,33.75060801,88.48613503,7.326222424,100.8504685,Summer
KODAGU,2007,421,1165,50,43,7,25.31173533,73.6822833,6.582823493,183.9762806,Summer
KODAGU,2008,461,1162,46,38,16,32.19600968,62.71456012,6.908156246,167.3449231,Summer
KODAGU,1999,250,750,57,34,9,31.95342892,79.5766677,6.574728157,161.8337669,Summer
KODAGU,2006,307,707,48,44,8,32.46975168,67.78517324,7.208223291,322.880219,Summer
KODAGU,2003,177,679,51,41,8,27.99038936,84.10143662,6.948973873,389.6351167,Summer
KODAGU,2009,202,536,48,41,11,27.05662927,73.46022536,6.075403424,451.9877823,Summer
KODAGU,2011,147,450,54,33,13,25.50106262,67.93079939,6.837729548,100.1460431,Summer
KODAGU,2010,140,399,48,42,10,33.24668559,66.37283908,7.237451683,478.4403697,Summer
KODAGU,2013,110,366,45,45,10,28.13552749,78.80336225,6.463786115,203.7578811,Summer
KODAGU,2002,90,226,51,33,16,25.7376854,69.19197064,6.621894917,294.8363119,Summer
KODAGU,2012,85,156,59,30,11,28.78686047,60.40806107,6.393155087,368.0352354,Summer
KODAGU,2014,56,147,53,36,11,25.78997843,61.18846318,6.505540884,430.0549273,Summer
KOLAR,1998,13466,34437,55,40,5,30.7606273,69.37445478,7.244554265,199.0579052,Kharif
KOLAR,2000,11995,29032,58,36,6,30.94144775,79.3702285,6.015094405,294.9142186,Kharif
KOLAR,1997,12130,26791,44,37,19,26.55297823,83.20342017,7.440815799,418.5874147,Kharif
KOLAR,2003,8368,18998,51,40,9,26.75346808,70.66481497,6.218132301,176.6644933,Kharif
KOLAR,2003,8368,18998,56,32,12,30.7606273,69.37445478,7.244554265,199.0579052,Kharif
KOLAR,2006,9734,18143,47,48,5,34.40569122,62.65700424,6.734494567,457.9506151,Kharif
KOLAR,2006,9734,18143,50,35,15,34.87642755,71.10974584,6.488288977,307.6601924,Kharif
KOLAR,1999,7917,16842,52,43,5,29.62321842,64.78382679,7.210374386,101.5140469,Kharif
KOLAR,2004,6972,16558.5,40,34,26,31.18756135,89.22191226,6.106904202,444.656833,Kharif
KOLAR,2004,6972,16558.5,44,35,21,26.21826274,71.83865428,7.48953239,314.7533302,Kharif
KOLAR,2010,7539,16286,49,31,20,32.295482,79.39745197,6.672312205,115.4918529,Kharif
KOLAR,2010,7539,16286,51,37,12,30.35321086,71.23531449,6.428149057,211.1691428,Kharif
KOLAR,2005,6487,14584,45,35,20,30.29395685,79.59438553,6.678922949,251.89258,Kharif
KOLAR,2005,6487,14584,49,34,17,26.75218223,80.14930262,6.571628966,382.208031,Kharif
KOLAR,2001,6189,14118,47,34,19,31.06117708,74.81352176,7.066618154,239.74586,Kharif
KOLAR,2002,5630,11215,41,49,10,31.20534605,64.8811086,7.308950836,200.4011655,Kharif
KOLAR,2002,5630,11215,59,31,10,31.29205168,61.72565827,6.841945636,221.7316692,Kharif
KOLAR,2011,5138,10063,59,32,9,28.42910047,89.93214086,6.254578109,321.4873693,Kharif
KOLAR,2011,5138,10063,40,41,19,33.51207335,69.49164523,6.042084226,217.7482771,Kharif
KOLAR,2012,3909,8552,50,39,11,29.17391399,75.04820604,6.198535738,281.7955273,Kharif
KOLAR,2012,3909,8552,51,39,10,34.1004399,82.57792734,7.370074703,106.7003649,Kharif
KOLAR,2007,4759,7223,41,38,21,32.90374028,63.6814678,6.710908591,206.3787957,Kharif
KOLAR,2007,4759,7223,60,32,8,30.07757085,63.47280868,7.085346393,347.8971108,Kharif
KOLAR,2009,3832,6370.7,59,35,6,31.71650354,72.87167767,6.271675241,446.4680988,Kharif
KOLAR,2009,3832,6370.7,47,46,7,33.31321927,67.28769377,7.456801322,397.6218704,Kharif
KOLAR,2008,3939,6211.8,44,37,19,26.87371969,64.7242487,6.978896898,180.0294854,Kharif
KOLAR,2008,3939,6211.8,52,30,18,26.55297823,83.20342017,7.440815799,418.5874147,Kharif
KOLAR,2013,1917,3278,54,39,7,26.43377694,76.34020091,6.601684242,221.1193143,Kharif
KOLAR,2013,1917,3278,49,37,14,32.3357081,69.39607135,7.334984118,252.6482237,Kharif
KOLAR,2014,344,873,40,42,18,32.3357081,69.39607135,7.334984118,252.6482237,Kharif
KOLAR,2014,344,873,43,43,14,32.41066224,65.34480942,7.452087462,378.473842,Kharif
KOLAR,1997,330,714,54,39,7,23.43121862,83.06310136,5.286203711,219.9048349,Rabi
KOLAR,1998,260,568,40,40,20,20.0454142,80.3477562,6.766240045,208.5810155,Rabi
KOLAR,2005,25,55,47,32,21,23.85724032,82.22572988,7.382762603,195.0948311,Rabi
KOLAR,2005,10231,45108,46,30,24,25.75357485,84.9160324,6.204046282,108.7526068,Summer
KOLAR,1998,15541,44823,52,37,11,28.45413499,86.22016382,6.83528554,209.2255178,Summer
KOLAR,2001,18419,37848,55,32,13,31.4770292,79.76874643,6.522517414,100.819545,Summer
KOLAR,1998,13466,34437,46,46,8,26.35053421,81.78257619,6.240566059,390.3682224,Summer
KOLAR,2000,10760,31034,43,37,20,26.35053421,81.78257619,6.240566059,390.3682224,Summer
KOLAR,2000,11995,29032,49,30,21,33.82215123,73.93521713,6.531223101,309.1151648,Summer
KOLAR,1997,12130,26791,51,30,19,26.67144794,68.33609127,7.217354486,188.8441553,Summer
KOLAR,1997,7914,22059,40,33,27,25.33347448,71.07899105,6.198849775,180.3543137,Summer
KOLAR,1999,7917,16842,54,30,16,26.83115188,82.17793825,6.640324001,245.3950478,Summer
KOLAR,2001,6189,14118,52,41,7,32.0732566,82.92923588,6.246745119,371.1659619,Summer
KOLAR,2009,3264,6465,55,40,5,31.26041636,84.49589575,6.910253244,207.4008627,Summer
KOLAR,1999,2079,4191,57,32,11,25.26935274,83.5694414,7.461724473,151.7766584,Summer
KOLAR,2010,2040,3397,55,30,15,28.39729473,61.18990041,6.00203635,265.9823439,Summer
KOLAR,2007,801,2409,48,35,17,34.07952451,79.15131246,6.440319405,419.5600518,Summer
KOLAR,2003,691,1814,51,43,6,33.46206487,81.39798936,6.484165381,439.6979728,Summer
KOLAR,2004,351,1570,42,49,9,34.60578725,66.97806384,7.041903857,393.6590402,Summer
KOLAR,2006,521,1409,40,40,20,25.53279423,70.4136815,7.389101926,114.2722759,Summer
KOLAR,2008,218,466,55,33,12,31.07654392,61.36474008,7.031474192,360.0224713,Summer
KOLAR,2002,220,347,57,31,12,25.22588577,80.2032137,6.412401509,169.050138,Summer
KOLAR,2011,65,221,41,44,15,26.47245934,64.49304939,7.174923324,440.4711397,Summer
KOLAR,2013,60,203,39,21,13,28.27433027,84.24596362,7.15899035,132.7759914,Summer
KOLAR,2012,66,155,45,43,12,25.13447738,89.26752796,6.537262471,373.8070834,Summer
KOPPAL,2011,42421,161960,59,36,5,26.49027109,82.20760652,7.267428494,491.2970482,Kharif
KOPPAL,2011,42421,161960,59,36,5,26.49027109,82.20760652,7.267428494,491.2970482,Kharif
KOPPAL,2002,38244,154793,43,45,12,33.31321927,67.28769377,7.456801322,397.6218704,Kharif
KOPPAL,2003,37303,153179,43,40,17,33.42558276,79.14731893,7.000012153,256.8074359,Kharif
KOPPAL,2008,40332,149430.06,51,33,16,31.79865542,72.51823502,6.501149643,396.8834703,Kharif
KOPPAL,2014,39439,145559,57,35,8,32.42150233,80.04324721,6.193642811,430.3865791,Kharif
KOPPAL,2007,38476,145069,43,39,18,31.80134718,84.94473134,6.033842493,485.3604066,Kharif
KOPPAL,2006,39882,141720,51,31,18,26.25290547,79.07342253,6.253447029,448.0726529,Kharif
KOPPAL,2001,37599,135034,51,37,12,26.21826274,71.83865428,7.48953239,314.7533302,Kharif
KOPPAL,2013,39740,134099,60,35,5,25.01810339,75.7632594,7.300813947,497.2682921,Kharif
KOPPAL,2005,41650,134083,43,45,12,32.14007757,61.79457539,6.115654953,475.6223352,Kharif
KOPPAL,1999,36461,131751,49,35,16,27.55666641,86.97230102,6.532585895,324.5714499,Kharif
KOPPAL,2012,41047,131451,52,41,7,28.99144874,89.89030152,7.378738998,201.9139374,Kharif
KOPPAL,2004,40357,125369.02,41,54,5,29.74528021,76.87425861,7.424566842,313.1728046,Kharif
KOPPAL,2000,37081,124532,54,35,11,34.42330984,79.88119416,7.100006065,323.2504123,Kharif
KOPPAL,1998,35128,119948,44,51,5,26.08981963,63.81127494,7.333591295,116.7474061,Kharif
KOPPAL,2009,37107,114920.38,40,55,5,34.37027057,81.91672224,6.844353565,298.9065169,Kharif
KOPPAL,2002,8,13,23,37,40,21.97199397,81.89918197,5.658169482,227.3637009,Rabi
KOPPAL,2010,36859,152810,52,41,7,25.87867882,63.19339921,7.218294856,340.8768915,Summer
KOPPAL,2007,36714,136130,54,37,9,32.25044306,80.37995767,6.508612002,297.9507217,Summer
KOPPAL,2005,37213,135541,56,35,9,30.79205726,75.12482109,6.099185081,337.8378424,Summer
KOPPAL,2012,35833,133102,57,36,7,30.05817335,60.1202207,7.495380269,249.757132,Summer
KOPPAL,2009,36848,130501,54,33,13,31.90759284,87.71115994,6.494233426,457.9240874,Summer
KOPPAL,2000,36327,129035,42,52,6,34.33886506,69.65945017,7.050544001,315.4935066,Summer
KOPPAL,2013,36137,128944,41,43,16,27.3494979,67.27777454,6.424206612,453.999228,Summer
KOPPAL,1999,37115,128590,44,42,14,30.6695153,66.78200908,6.153389045,267.8731303,Summer
KOPPAL,2001,37126,117413,50,33,17,32.47487256,81.89644339,6.802498769,245.9951627,Summer
KOPPAL,2011,33652,115410,43,31,26,31.3774653,84.27947514,6.64665947,170.0033725,Summer
KOPPAL,2008,34891,114654,56,39,5,27.15065777,85.78039593,6.047882022,101.8233973,Summer
KOPPAL,2004,22100,114229,48,40,12,26.83115188,82.17793825,6.640324001,245.3950478,Summer
KOPPAL,1998,33719,113461,40,54,6,26.90669593,78.03709138,6.578496501,155.755351,Summer
KOPPAL,2006,36314,98424,57,37,6,29.13659979,62.4457276,6.780533733,420.0382231,Summer
KOPPAL,2014,35716,95208,46,43,11,26.89849874,89.61528749,7.335634991,356.2276716,Summer
KOPPAL,2015,45716,95208,46,43,11,26.89849874,89.61528749,7.335634991,356.2276716,Kharif
KOPPAL,2003,5930,26966,56,38,6,32.32625387,64.57254225,7.088082198,458.6550339,Summer
KOPPAL,2002,4185,13687,56,33,11,27.93587277,64.55123788,6.299246414,112.1528628,Summer
MANDYA,2004,72125,243926.75,58,33,9,28.21381551,78.34658479,6.450182674,441.5698008,Kharif
MANDYA,2004,72125,243926.75,56,33,11,33.31321927,67.28769377,7.456801322,397.6218704,Kharif
MANDYA,2010,60845,225761,56,38,6,29.20486113,70.96287787,7.154018336,220.2670649,Kharif
MANDYA,2010,60845,225761,48,42,10,25.89432311,86.92987617,6.10469143,333.091223,Kharif
MANDYA,2011,57137,225491,44,45,11,27.36398921,77.83530969,6.704963338,423.5757588,Kharif
MANDYA,2011,57137,225491,42,46,12,33.21527757,69.03643599,7.29309393,394.5436277,Kharif
MANDYA,2008,68187,217652.9,51,32,17,33.98833444,69.44004113,7.193947575,328.4653455,Kharif
MANDYA,2008,68187,217652.9,55,39,6,30.7606273,69.37445478,7.244554265,199.0579052,Kharif
MANDYA,2007,64691,209714,59,31,10,25.89432311,86.92987617,6.10469143,333.091223,Kharif
MANDYA,2007,64691,209714,60,30,10,31.29205168,61.72565827,6.841945636,221.7316692,Kharif
MANDYA,2009,61250,199001.25,60,30,10,30.14329992,78.08347139,6.743989647,266.0094855,Kharif
MANDYA,2009,61250,199001.25,44,37,19,33.42558276,79.14731893,7.000012153,256.8074359,Kharif
MANDYA,2014,51037,189916,51,33,16,26.18344455,66.81457432,6.498868219,416.1247321,Kharif
MANDYA,2014,51037,189916,53,36,11,33.18004332,86.63595925,7.244841275,482.1499895,Kharif
MANDYA,1999,59144,186017,45,50,5,29.87822078,76.30600724,6.394525396,178.3441443,Kharif
MANDYA,2013,52305,183107,60,34,6,26.1911459,67.96259246,7.372010954,100.0628893,Kharif
MANDYA,2013,52305,183107,55,39,6,26.08981963,63.81127494,7.333591295,116.7474061,Kharif
MANDYA,2005,60924,180615,42,46,12,26.79365565,65.33866429,7.33242165,474.1375573,Kharif
MANDYA,2005,60924,180615,46,44,10,34.76543676,61.84473447,7.453369068,337.9866585,Kharif
MANDYA,1998,60785,178974,48,42,10,32.90856545,74.5925629,7.165719471,478.2988377,Kharif
MANDYA,2001,57793,176998,46,44,10,34.76543676,61.84473447,7.453369068,337.9866585,Kharif
MANDYA,2000,60834,175903,44,45,11,26.75218223,80.14930262,6.571628966,382.208031,Kharif
MANDYA,2006,56683,170969,45,50,5,30.35321086,71.23531449,6.428149057,211.1691428,Kharif
MANDYA,2006,56683,170969,46,39,15,26.14536714,69.5265516,6.049057544,287.5748914,Kharif
MANDYA,2003,52050,167381,59,35,6,33.18004332,86.63595925,7.244841275,482.1499895,Kharif
MANDYA,2003,52050,167381,56,35,9,29.62321842,64.78382679,7.210374386,101.5140469,Kharif
MANDYA,1997,57997,150905,43,49,8,33.3684912,82.78229534,6.159021818,489.3000484,Kharif
MANDYA,2012,47709,148389,43,32,25,30.7284167,87.79182883,6.028154669,345.4121369,Kharif
MANDYA,2012,47709,148389,44,44,12,32.87937867,66.44189468,7.198924973,403.5788024,Kharif
MANDYA,2002,38327,110983,58,32,10,32.41066224,65.34480942,7.452087462,378.473842,Kharif
MANDYA,2002,38327,110983,52,30,18,25.90562119,64.89941304,7.175435089,379.7513357,Kharif
MANDYA,2013,1407,5089,60,30,10,21.14347496,80.33502926,5.594819626,198.6730942,Rabi
MANDYA,2002,2000,4176,55,34,11,20.2801937,82.1235421,7.236705436,191.9535738,Rabi
MANDYA,1997,1619,3502,41,41,18,26.22916897,83.83625819,5.543360238,286.5083725,Rabi
MANDYA,2003,894,2650,42,38,20,21.7238313,80.2389895,6.501697816,277.9626192,Rabi
MANDYA,2014,828,2628,46,32,22,25.78720567,82.11124033,6.946636369,243.5120414,Rabi
MANDYA,2012,318,1083,48,38,14,24.45802087,82.74835604,6.738652179,182.5616319,Rabi
MANDYA,2004,170,703,58,35,7,20.41447029,82.20802629,7.592490617,245.1511304,Rabi
MANDYA,1999,289,616,60,32,8,23.44676801,84.79352417,6.215109715,283.9338466,Rabi
MANDYA,2007,53,134,42,50,8,21.84106875,80.72886384,6.946209881,202.3838319,Rabi
MANDYA,2000,30,64,44,48,8,25.65553461,83.47021081,7.120272972,217.3788583,Rabi
MANDYA,2008,14,44,44,36,20,20.08369642,83.29114712,5.739175027,263.6372176,Rabi
MANDYA,2006,13,37,46,40,14,20.61521424,83.77345559,6.932400225,279.5451717,Rabi
MANDYA,2001,19,36,48,46,6,24.44345477,82.45432595,5.950647577,267.9761948,Rabi
MANDYA,2005,12,30,23,37,40,25.75528612,83.51827127,5.875345751,245.6626799,Rabi
MANDYA,1999,59144,186017,54,39,7,30.79205726,75.12482109,6.099185081,337.8378424,Summer
MANDYA,1998,60785,178974,44,45,11,31.4770292,79.76874643,6.522517414,100.819545,Summer
MANDYA,2001,57793,176998,47,47,6,28.96811611,72.16052796,6.992237235,184.8166807,Summer
MANDYA,2000,60834,175903,42,46,12,25.47404722,78.4929651,6.846814979,186.3751071,Summer
MANDYA,1997,57997,150905,42,53,5,31.95342892,79.5766677,6.574728157,161.8337669,Summer
MANDYA,2004,19698,95156,47,30,23,31.47878133,63.28802512,6.111940962,302.7198484,Summer
MANDYA,1997,25359,84560,55,34,11,26.12528285,72.79891254,7.360540349,284.4375907,Summer
MANDYA,2005,22874,76100,48,33,19,25.76487699,65.16739807,7.485666249,350.2130833,Summer
MANDYA,2010,19795,71103,44,34,22,26.86414662,70.08028239,7.397102879,134.2662698,Summer
MANDYA,2007,21977,68188,44,34,22,25.47404722,78.4929651,6.846814979,186.3751071,Summer
MANDYA,2008,21156,68153,45,32,23,32.79295767,88.16114494,6.017184935,213.6047597,Summer
MANDYA,1998,19107,66689,44,41,15,34.2913179,74.81842607,7.326344102,452.8532039,Summer
MANDYA,2009,18711,64276,48,36,16,30.27488281,77.706237,6.193765015,421.9628984,Summer
MANDYA,1999,19487,59722,46,31,23,30.69444324,89.07917539,6.5923208,293.1504676,Summer
MANDYA,2000,17920,57541,47,46,7,33.47219836,62.49594209,6.145305163,399.8863919,Summer
MANDYA,2011,17024,53322,41,40,19,34.93260021,86.48858158,6.807045914,235.8876208,Summer
MANDYA,2014,14657,52912,51,31,18,26.10382772,63.41265492,6.392141976,313.0547528,Summer
MANDYA,2013,11903,40957,50,38,12,28.72222185,63.53834257,6.098838619,156.3746974,Summer
MANDYA,2006,12848,38667,57,35,8,33.82215123,73.93521713,6.531223101,309.1151648,Summer
MANDYA,2001,14182,36458,57,33,10,28.35989185,85.47978393,6.169192316,473.685688,Summer
MANDYA,2002,2797,7201,56,32,12,26.46712349,84.47715211,6.955860646,417.4234806,Summer
MANDYA,2003,1619,6829,60,32,8,25.32393032,85.41725849,6.949547969,162.9678319,Summer
MANDYA,2012,1923,6189,44,40,16,34.97104298,63.69780771,7.220878228,391.4861975,Summer
MYSORE,2011,107820,349693,51,40,9,26.4192891,67.57233537,6.263718341,388.3806335,Kharif
MYSORE,2011,107820,349693,56,38,6,26.75694977,84.14770492,6.656588802,246.28965,Kharif
MYSORE,2009,110196,341277.01,47,47,6,26.36779376,64.69908132,6.506086861,435.8969918,Kharif
MYSORE,2009,110196,341277.01,43,48,9,29.74528021,76.87425861,7.424566842,313.1728046,Kharif
MYSORE,2010,106382,337247,51,40,9,34.43993216,80.46470431,6.134610352,289.2127175,Kharif
MYSORE,2010,106382,337247,56,38,6,33.98833444,69.44004113,7.193947575,328.4653455,Kharif
MYSORE,2001,102365,327885,47,47,6,30.05869479,77.99424226,6.237914595,468.488471,Kharif
MYSORE,2008,110591,327791.72,56,38,6,29.77137596,79.26939011,7.257715052,212.7256475,Kharif
MYSORE,2008,110591,327791.72,48,42,10,29.62321842,64.78382679,7.210374386,101.5140469,Kharif
MYSORE,2014,94359,319929,50,45,5,26.1558708,88.22094755,6.35336305,106.6293995,Kharif
MYSORE,2014,94359,319929,46,44,10,28.21381551,78.34658479,6.450182674,441.5698008,Kharif
MYSORE,2007,105745,315901,53,41,6,31.06888437,78.11771263,6.403775619,321.5295198,Kharif
MYSORE,2007,105745,315901,42,46,12,25.90562119,64.89941304,7.175435089,379.7513357,Kharif
MYSORE,2004,99284,312198.54,42,46,12,26.65616579,73.10556327,7.238600554,303.5331364,Kharif
MYSORE,2004,99284,312198.54,48,36,16,33.42558276,79.14731893,7.000012153,256.8074359,Kharif
MYSORE,2013,91737,311039,58,34,8,31.36874988,83.1759622,6.105782713,401.0808744,Kharif
MYSORE,2013,91737,311039,57,35,8,27.55666641,86.97230102,6.532585895,324.5714499,Kharif
MYSORE,1997,105069,306717,53,30,17,33.49097245,87.06963425,7.016058994,105.3834271,Kharif
MYSORE,2005,99671,294884,49,36,15,25.41930292,84.8639812,7.05745886,209.1782755,Kharif
MYSORE,2005,99671,294884,60,32,8,32.41066224,65.34480942,7.452087462,378.473842,Kharif
MYSORE,1998,95399,291632,60,32,8,25.63294992,88.91331106,6.799541553,426.7772474,Kharif
MYSORE,2012,87894,276550,55,38,7,29.17690618,73.90289721,6.711124144,225.6145066,Kharif
MYSORE,2012,87894,276550,47,31,22,34.74140829,73.75157785,6.473208641,405.7583896,Kharif
MYSORE,2006,100912,276379,41,50,9,29.41877697,64.59061221,6.179177851,498.2409093,Kharif
MYSORE,2006,100912,276379,54,35,11,26.65616579,73.10556327,7.238600554,303.5331364,Kharif
MYSORE,2000,91522,275479,46,48,6,29.21063014,73.69450202,6.387730386,189.3312981,Kharif
MYSORE,1999,91444,264324,53,40,7,33.59661319,63.08016471,6.516362802,424.1140483,Kharif
MYSORE,2003,76564,228647,42,46,12,26.14536714,69.5265516,6.049057544,287.5748914,Kharif
MYSORE,2003,76564,228647,46,44,10,30.94144775,79.3702285,6.015094405,294.9142186,Kharif
MYSORE,2002,80233,217716,42,32,26,34.87642755,71.10974584,6.488288977,307.6601924,Kharif
MYSORE,2002,80233,217716,41,31,28,33.04390637,73.81429516,6.450004724,387.8580587,Kharif
MYSORE,2003,2484,7363,50,45,5,26.29465461,84.56919326,7.023936392,257.4914906,Rabi
MYSORE,1999,1687,3438,57,37,6,24.97669518,83.891805,6.880431223,204.8001847,Rabi
MYSORE,2000,1179,2356,45,30,25,22.72791041,82.1706881,7.300410836,260.8875056,Rabi
MYSORE,1997,817,1767,44,38,18,23.64124821,80.28597873,5.012139669,263.1103304,Rabi
MYSORE,1998,612,1336,40,38,22,23.43191632,80.56887849,6.363472208,269.5039162,Rabi
MYSORE,2002,627,1309,52,33,15,21.32376327,83.00320459,7.283736617,192.3197536,Rabi
MYSORE,2012,240,579,52,40,8,26.08867875,80.37979919,5.706943251,182.9043504,Rabi
MYSORE,2006,202,465,57,38,5,24.88921174,81.97927117,5.005306977,185.9461429,Rabi
MYSORE,2001,176,436,46,33,21,24.87300744,82.84022551,6.587918708,295.6094492,Rabi
MYSORE,2007,200,435,53,35,12,26.88444878,81.46033732,6.136131869,194.5766559,Rabi
MYSORE,2004,48,162,45,34,21,22.2286982,81.85872947,6.939083505,278.0791793,Rabi
MYSORE,2013,50,125,41,32,27,25.42977518,82.94682591,5.758506323,195.3574542,Rabi
MYSORE,2005,35,78,50,34,16,26.73072391,81.78596776,7.868474653,280.4044392,Rabi
MYSORE,2011,4,9,40,31,29,22.67846116,83.72874389,7.524080076,200.9133156,Rabi
MYSORE,2001,102365,327885,43,48,9,32.33153864,70.4661507,7.291137078,355.708684,Summer
MYSORE,1997,105069,306717,49,34,17,28.90369425,86.28989027,6.365560587,299.0964068,Summer
MYSORE,1998,95399,291632,50,36,14,25.22588577,80.2032137,6.412401509,169.050138,Summer
MYSORE,2000,91522,275479,60,30,10,32.79295767,88.16114494,6.017184935,213.6047597,Summer
MYSORE,1999,91444,264324,52,41,7,29.13659979,62.4457276,6.780533733,420.0382231,Summer
